ayah_id,surah_number,ayah_number,ayah_stop_annotations,wasl_annotations,ayah_stop_segments,wasl_segments,issue_count,has_error
769,5,102,14,14,24,25,0,False
770,5,103,31,31,49,50,4,False
771,5,104,34,34,54,55,4,False
772,5,105,27,27,48,49,6,False
773,5,106,68,68,115,116,6,False
774,5,107,35,35,61,62,4,False
775,5,108,32,32,53,54,2,False
776,5,109,20,19,31,31,2,False
777,5,110,87,87,147,148,8,False
778,5,111,21,21,32,33,2,False
779,5,112,27,27,42,43,2,False
780,5,113,21,21,35,36,0,False
781,5,114,36,36,62,63,4,False
782,5,115,22,22,34,35,2,False
783,5,116,48,47,79,79,2,False
784,5,117,37,36,63,63,6,False
785,5,118,18,18,32,33,0,False
786,5,119,41,41,59,60,0,False
787,5,120,15,15,22,22,0,False
788,6,1,27,27,42,43,4,False
789,6,2,22,22,35,36,2,False
790,6,3,15,15,24,25,0,False
791,6,4,19,19,30,31,2,False
792,6,5,14,14,25,26,0,False
793,6,6,59,59,93,94,2,False
794,6,7,24,24,38,39,4,False
795,6,8,16,16,26,27,0,False
796,6,9,10,10,18,19,0,False
797,6,10,17,17,25,26,2,False
798,6,11,14,14,23,24,0,False
799,6,12,37,37,62,63,4,False
800,6,13,12,12,19,20,2,False
801,6,14,25,25,42,43,0,False
802,6,15,9,9,15,16,0,False
803,6,16,10,10,19,20,0,False
804,6,17,20,20,29,29,4,False
805,6,18,9,9,15,15,0,False
806,6,19,50,50,79,80,8,False
807,6,20,24,24,42,43,4,False
808,6,21,10,10,17,18,4,False
809,6,22,17,17,29,30,4,False
810,6,23,19,19,31,32,2,False
811,6,24,14,14,21,22,0,False
812,6,25,49,49,83,84,6,False
813,6,26,14,14,26,27,2,False
814,6,27,20,20,33,34,2,False
815,6,28,21,21,33,34,0,False
816,6,29,14,14,22,22,2,False
817,6,30,25,25,41,42,4,False
818,6,31,41,41,70,71,4,False
819,6,32,22,22,37,38,4,False
820,6,33,22,22,36,37,2,False
821,6,34,33,33,52,53,0,False
822,6,35,33,33,56,57,0,False
823,6,36,16,16,29,30,4,False
824,6,37,24,24,38,39,0,False
825,6,38,35,35,58,59,4,False
826,6,39,25,25,39,40,2,False
827,6,40,19,19,30,31,0,False
828,6,41,13,13,23,24,2,False
829,6,42,21,21,35,36,2,False
830,6,43,16,16,29,30,0,False
831,6,44,27,27,43,44,0,False
832,6,45,15,15,26,27,2,False
833,6,46,33,33,53,54,2,False
834,6,47,16,16,26,27,2,False
835,6,48,20,20,35,36,2,False
836,6,49,13,13,19,20,2,False
837,6,50,32,32,55,56,4,False
838,6,51,24,24,39,40,4,False
839,6,52,38,38,60,61,2,False
840,6,53,23,23,33,34,2,False
841,6,54,38,38,60,61,2,False
842,6,55,10,10,15,16,0,False
843,6,56,22,22,38,39,2,False
844,6,57,25,25,42,43,2,False
845,6,58,17,17,29,30,0,False
846,6,59,39,39,66,67,6,False
847,6,60,32,32,53,54,6,False
848,6,61,17,17,32,33,0,False
849,6,62,14,14,26,27,6,False
850,6,63,27,27,45,46,0,False
851,6,64,15,15,22,23,0,False
852,6,65,27,27,47,48,0,False
853,6,66,4,4,9,9,0,False
854,6,67,6,6,10,11,0,False
855,6,68,39,39,62,63,4,False
856,6,69,15,15,26,27,4,False
857,6,70,61,61,99,100,8,False
858,6,71,50,50,82,83,10,False
859,6,72,12,12,18,19,4,False
860,6,73,29,29,49,49,2,False
861,6,74,19,19,30,31,6,False
862,6,75,17,17,26,27,2,False
863,6,76,19,19,31,32,2,False
864,6,77,28,28,46,47,0,False
865,6,78,30,30,45,46,0,False
866,6,79,20,20,31,32,2,False
867,6,80,29,29,48,49,4,False
868,6,81,28,28,45,46,0,False
869,6,82,16,16,25,26,2,False
870,6,83,21,21,29,30,2,False
871,6,84,28,28,47,48,2,False
872,6,85,13,13,20,21,0,False
873,6,86,13,13,20,21,0,False
874,6,87,22,22,36,37,2,False
875,6,88,16,16,23,24,2,False
876,6,89,28,28,48,49,2,False
877,6,90,19,19,32,33,8,False
878,6,91,65,65,101,102,6,False
879,6,92,34,34,59,60,6,False
880,6,93,55,55,98,99,14,False
881,6,94,46,46,76,77,4,False
882,6,95,24,24,39,40,2,False
883,6,96,22,22,35,36,4,False
884,6,97,21,21,37,38,2,False
885,6,98,21,21,35,36,2,False
886,6,99,73,73,119,120,8,False
887,6,100,22,22,33,34,0,False
888,6,101,18,18,29,30,0,False
889,6,102,17,17,29,30,4,False
890,6,103,18,18,24,24,0,False
891,6,104,17,17,31,32,0,False
892,6,105,10,10,16,17,0,False
893,6,106,15,15,26,27,6,False
894,6,107,15,15,25,26,0,False
895,6,108,36,36,59,60,6,False
896,6,109,33,33,55,56,0,False
897,6,110,18,18,33,33,2,False
898,6,111,31,31,51,52,4,False
899,6,112,32,32,53,54,2,False
900,6,113,20,20,35,36,4,False
901,6,114,34,34,57,58,6,False
902,6,115,12,12,20,21,0,False
903,6,116,25,25,40,41,4,False
904,6,117,7,7,13,14,0,False
905,6,118,13,13,17,18,0,False
906,6,119,36,36,60,61,6,False
907,6,120,18,18,32,33,2,False
908,6,121,32,32,53,54,2,False
909,6,122,35,35,55,56,0,False
910,6,123,26,26,42,43,2,False
911,6,124,46,46,64,65,2,False
912,6,125,38,38,60,61,2,False
913,6,126,15,15,22,23,0,False
914,6,127,13,13,21,22,0,False
915,6,128,51,51,85,86,4,False
916,6,129,11,11,17,18,0,False
917,6,130,52,52,81,82,2,False
918,6,131,12,12,20,21,2,False
919,6,132,15,15,22,23,0,False
920,6,133,23,23,39,40,0,False
921,6,134,10,10,17,18,0,False
922,6,135,21,21,38,39,0,False
923,6,136,47,47,73,74,6,False
924,6,137,30,30,51,52,0,False
925,6,138,49,49,72,73,4,False
926,6,139,36,36,60,61,0,False
927,6,140,27,27,47,48,4,False
928,6,141,52,52,81,82,4,False
929,6,142,23,23,38,39,0,False
930,6,143,23,23,37,38,0,False
931,6,144,40,40,66,67,4,False
932,6,145,45,45,70,71,6,False
933,6,146,40,40,65,66,4,False
934,6,147,18,18,30,31,0,False
935,6,148,52,52,85,86,8,False
936,6,149,10,10,18,19,0,False
937,6,150,38,38,67,68,6,False
938,6,151,59,59,104,105,6,False
939,6,152,44,44,73,74,6,False
940,6,153,24,24,39,40,0,False
941,6,154,22,22,40,41,2,False
942,6,155,15,15,25,26,0,False
943,6,156,23,23,36,37,0,False
944,6,157,47,47,73,74,2,False
945,6,158,39,39,61,62,2,False
946,6,159,26,26,43,44,6,False
947,6,160,19,19,35,36,2,False
948,6,161,27,27,41,42,4,False
949,6,162,13,13,19,20,0,False
950,6,163,10,10,15,16,0,False
951,6,164,34,34,57,58,6,False
952,6,165,32,32,51,52,2,False
6211,7,1,5,5,5,5,2,False
953,7,2,18,18,31,32,4,False
954,7,3,20,20,33,34,4,False
955,7,4,13,13,20,21,0,False
956,7,5,18,18,31,32,2,False
957,7,6,10,10,19,20,4,False
958,7,7,8,8,14,15,0,False
959,7,8,11,11,17,18,0,False
960,7,9,19,19,28,29,2,False
961,7,10,18,18,27,28,0,False
962,7,11,25,25,43,44,2,False
963,7,12,22,22,34,35,2,False
964,7,13,19,19,31,32,0,False
965,7,14,8,8,13,14,2,False
966,7,15,6,6,8,9,0,False
967,7,16,11,11,19,20,0,False
968,7,17,21,21,38,39,0,False
969,7,18,23,23,35,36,0,False
970,7,19,20,20,32,33,0,False
971,7,20,32,32,55,56,2,False
972,7,21,9,9,14,15,0,False
973,7,22,45,45,77,78,2,False
974,7,23,22,22,36,37,0,False
975,7,24,15,15,27,28,2,False
976,7,25,11,11,14,15,0,False
977,7,26,32,32,48,49,0,False
978,7,27,42,42,76,77,4,False
979,7,28,32,32,49,50,2,False
980,7,29,22,22,36,36,0,False
981,7,30,24,24,36,37,0,False
982,7,31,20,20,36,37,0,False
983,7,32,34,34,59,60,4,False
984,7,33,35,35,61,62,2,False
985,7,34,14,14,24,25,0,False
986,7,35,25,25,41,42,0,False
987,7,36,24,24,36,37,2,False
988,7,37,48,48,78,79,4,False
989,7,38,62,62,97,98,2,False
990,7,39,20,20,33,34,2,False
991,7,40,36,36,61,62,2,False
992,7,41,16,16,26,27,0,False
993,7,42,23,23,37,38,4,False
994,7,43,57,57,86,87,2,False
995,7,44,38,38,60,61,0,False
996,7,45,18,18,28,29,2,False
997,7,46,30,30,47,48,0,False
998,7,47,24,24,38,39,0,False
999,7,48,28,28,42,43,0,False
1000,7,49,23,23,40,41,2,False
1001,7,50,31,31,45,46,0,False
1002,7,51,32,32,54,55,2,False
1003,7,52,14,14,25,26,0,False
1004,7,53,45,45,77,78,6,False
1005,7,54,57,57,88,89,10,False
1006,7,55,10,10,18,19,0,False
1007,7,56,21,21,34,35,0,False
1008,7,57,40,40,65,66,4,False
1009,7,58,22,22,37,38,4,False
1010,7,59,24,24,44,45,6,False
1011,7,60,12,12,18,19,4,False
1012,7,61,17,17,25,26,0,False
1013,7,62,15,15,24,25,0,False
1014,7,63,24,24,40,41,0,False
1015,7,64,25,25,41,42,4,False
1016,7,65,21,21,37,38,6,False
1017,7,66,21,21,35,36,6,False
1018,7,67,17,17,25,26,0,False
1019,7,68,12,12,17,18,0,False
1020,7,69,43,43,70,71,2,False
1021,7,70,19,19,28,29,0,False
1022,7,71,44,44,67,68,0,False
1023,7,72,25,25,41,42,4,False
1024,7,73,50,50,83,83,8,False
1025,7,74,39,39,62,63,2,False
1026,7,75,32,32,52,53,4,False
1027,7,76,15,15,25,26,4,False
1028,7,77,21,21,31,32,0,False
1029,7,78,12,12,20,21,0,False
1030,7,79,21,21,36,37,0,False
1031,7,80,13,13,23,24,2,False
1032,7,81,19,19,29,30,0,False
1033,7,82,21,21,33,34,4,False
1034,7,83,14,14,22,23,4,False
1035,7,84,17,17,25,26,0,False
1036,7,85,59,59,97,98,6,False
1037,7,86,35,35,59,60,0,False
1038,7,87,29,29,50,50,2,False
1039,7,88,29,29,50,51,4,False
1040,7,89,47,47,82,83,6,False
1041,7,90,15,15,26,27,2,False
1042,7,91,12,12,20,21,0,False
1043,7,92,19,19,30,31,4,False
1044,7,93,21,21,33,34,0,False
1045,7,94,22,22,37,38,2,False
1046,7,95,27,27,45,46,0,False
1047,7,96,27,27,44,45,2,False
1048,7,97,11,11,20,21,2,False
1049,7,98,9,9,17,18,2,False
1050,7,99,16,16,25,26,2,False
1051,7,100,23,23,43,44,2,False
1052,7,101,31,31,53,54,2,False
1053,7,102,16,16,28,29,0,False
1054,7,103,24,24,40,41,2,False
1055,7,104,16,16,23,24,0,False
1056,7,105,23,23,39,39,4,False
1057,7,106,11,11,16,17,0,False
1058,7,107,10,10,13,13,0,False
1059,7,108,8,8,10,11,0,False
1060,7,109,12,12,18,19,0,False
1061,7,110,12,12,19,20,0,False
1062,7,111,13,13,18,19,2,False
1063,7,112,5,5,8,9,0,False
1064,7,113,17,17,27,28,0,False
1065,7,114,8,8,13,14,0,False
1066,7,115,16,16,20,21,0,False
1067,7,116,20,20,33,34,0,False
1068,7,117,12,12,20,21,2,False
1069,7,118,5,5,8,9,0,False
1070,7,119,8,8,15,16,0,False
1071,7,120,6,6,11,12,0,False
1072,7,121,9,9,13,14,0,False
1073,7,122,6,6,7,8,0,False
1074,7,123,25,25,42,43,0,False
1075,7,124,16,16,25,26,0,False
1076,7,125,10,10,16,17,2,False
1077,7,126,26,26,44,45,2,False
1078,7,127,28,28,47,48,2,False
1079,7,128,27,27,39,40,0,False
1080,7,129,25,25,40,41,0,False
1081,7,130,14,14,24,25,2,False
1082,7,131,35,35,57,58,2,False
1083,7,132,12,12,21,22,0,False
1084,7,133,34,34,48,49,0,False
1085,7,134,28,28,46,46,0,False
1086,7,135,18,18,30,31,4,False
1087,7,136,26,26,41,42,0,False
1088,7,137,46,46,75,76,4,False
1089,7,138,37,37,62,63,4,False
1090,7,139,16,16,23,24,0,False
1091,7,140,14,14,22,23,2,False
1092,7,141,30,30,50,51,0,False
1093,7,142,36,36,56,57,2,False
1094,7,143,54,54,91,92,10,False
1095,7,144,23,23,28,29,0,False
1096,7,145,27,27,47,48,0,False
1097,7,146,53,53,89,90,2,False
1098,7,147,20,20,32,33,4,False
1099,7,148,26,26,44,45,2,False
1100,7,149,28,28,48,49,0,False
1101,7,150,51,51,91,92,6,False
1102,7,151,16,16,29,30,2,False
1103,7,152,26,26,44,45,2,False
1104,7,153,22,22,36,37,2,False
1105,7,154,20,20,35,36,2,False
1106,7,155,56,56,90,91,2,False
1107,7,156,44,44,73,74,6,False
1108,7,157,73,73,123,124,14,False
1109,7,158,48,48,78,79,10,False
1110,7,159,8,8,13,14,0,False
1111,7,160,57,57,101,102,4,False
1112,7,161,27,27,48,49,0,False
1113,7,162,25,25,42,43,4,False
1114,7,163,36,36,63,64,2,False
1115,7,164,24,24,38,39,4,False
1116,7,165,26,26,44,45,6,False
1117,7,166,15,15,25,26,0,False
1118,7,167,29,29,47,48,2,False
1119,7,168,24,24,43,44,0,False
1120,7,169,60,60,95,96,8,False
1121,7,170,19,19,28,29,2,False
1122,7,171,27,27,50,51,0,False
1123,7,172,38,38,61,62,2,False
1124,7,173,22,22,34,35,0,False
1125,7,174,7,7,12,13,0,False
1126,7,175,21,21,37,38,2,False
1127,7,176,28,28,51,52,8,False
1128,7,177,14,14,23,24,2,False
1129,7,178,13,13,20,21,0,False
1130,7,179,45,45,74,75,0,False
1131,7,180,22,22,38,38,2,False
1132,7,181,9,9,15,16,0,False
1133,7,182,14,14,21,22,2,False
1134,7,183,7,7,11,12,0,False
1135,7,184,17,17,25,26,2,False
1136,7,185,29,29,47,48,0,False
1137,7,186,11,11,20,21,0,False
1138,7,187,53,53,87,88,4,False
1139,7,188,35,35,60,61,4,False
1140,7,189,41,41,69,70,4,False
1141,7,190,21,21,32,33,2,False
1142,7,191,7,7,13,14,0,False
1143,7,192,12,12,18,19,0,False
1144,7,193,21,21,37,38,2,False
1145,7,194,25,25,39,40,2,False
1146,7,195,39,39,62,63,2,False
1147,7,196,10,10,16,17,2,False
1148,7,197,18,18,29,30,2,False
1149,7,198,21,21,35,36,6,False
1150,7,199,9,9,16,17,0,False
1151,7,200,15,15,23,24,0,False
1152,7,201,19,19,31,32,2,False
1153,7,202,12,12,21,22,0,False
1154,7,203,33,33,51,52,2,False
1155,7,204,14,14,22,23,0,False
1156,7,205,24,24,37,38,0,False
1157,7,206,12,12,23,23,2,False
1158,8,1,32,32,47,48,6,False
1159,8,2,27,27,44,45,2,False
1160,8,3,14,14,21,22,2,False
1161,8,4,19,19,28,29,0,False
1162,8,5,17,17,28,29,0,False
1163,8,6,16,16,27,27,2,False
1164,8,7,29,29,49,50,0,False
1165,8,8,9,9,15,16,0,False
1166,8,9,17,17,28,29,0,False
1167,8,10,26,26,40,41,6,False
1168,8,11,28,28,46,47,0,False
1169,8,12,35,35,58,59,6,False
1170,8,13,22,21,33,33,2,False
1171,8,14,15,15,21,21,0,False
1172,8,15,19,19,32,32,4,False
1173,8,16,23,23,39,39,6,False
1174,8,17,31,31,53,54,0,False
1175,8,18,11,11,16,17,0,False
1176,8,19,30,30,49,50,0,False
1177,8,20,17,17,29,30,4,False
1178,8,21,12,12,19,20,2,False
1179,8,22,14,14,24,25,2,False
1180,8,23,13,13,21,22,0,False
1181,8,24,32,32,52,53,6,False
1182,8,25,22,21,36,36,2,False
1183,8,26,32,32,50,51,0,False
1184,8,27,23,23,36,37,4,False
1185,8,28,20,20,30,31,2,False
1186,8,29,29,29,51,52,4,False
1187,8,30,27,27,45,46,2,False
1188,8,31,25,25,35,36,2,False
1189,8,32,25,25,39,39,4,False
1190,8,33,17,17,29,30,0,False
1191,8,34,27,27,46,47,6,False
1192,8,35,20,20,33,34,2,False
1193,8,36,35,35,58,59,6,False
1194,8,37,23,23,37,38,0,False
1195,8,38,21,21,33,34,2,False
1196,8,39,22,22,38,38,0,False
1197,8,40,15,15,25,25,0,False
1198,8,41,60,60,88,88,2,False
1199,8,42,50,50,80,81,0,False
1200,8,43,31,31,48,48,2,False
1201,8,44,30,30,49,49,6,False
1202,8,45,21,21,38,39,4,False
1203,8,46,23,23,34,35,2,False
1204,8,47,31,30,45,45,2,False
1205,8,48,53,52,84,84,2,False
1206,8,49,27,27,41,42,4,False
1207,8,50,23,22,35,35,4,False
1208,8,51,13,12,18,18,0,False
1209,8,52,27,26,40,40,2,False
1210,8,53,25,25,38,39,0,False
1211,8,54,29,29,49,50,2,False
1212,8,55,15,15,26,27,2,False
1213,8,56,16,16,28,29,2,False
1214,8,57,17,17,26,27,0,False
1215,8,58,22,22,38,39,2,False
1216,8,59,11,11,21,22,2,False
1217,8,60,45,45,76,77,4,False
1218,8,61,13,13,23,24,2,False
1219,8,62,17,17,26,27,2,False
1220,8,63,27,27,44,45,6,False
1221,8,64,9,9,14,15,0,False
1222,8,65,42,42,70,71,2,False
1223,8,66,39,39,61,62,0,False
1224,8,67,29,29,43,44,6,False
1225,8,68,13,13,18,19,0,False
1226,8,69,19,19,29,30,2,False
1227,8,70,39,39,61,62,2,False
1228,8,71,22,22,30,31,2,False
1229,8,72,81,81,132,132,8,False
1230,8,73,19,19,30,30,4,False
1231,8,74,34,34,54,55,4,False
1232,8,75,35,36,55,56,2,False
1233,9,1,18,18,27,28,6,False
1234,9,2,25,25,39,40,0,False
1235,9,3,53,53,85,85,8,False
1236,9,4,37,37,64,65,8,False
1237,9,5,51,51,79,80,0,False
1238,9,6,22,22,38,39,0,False
1239,9,7,36,36,57,58,6,False
1240,9,8,28,28,51,52,2,False
1241,9,9,18,18,25,26,0,False
1242,9,10,15,15,24,25,2,False
1243,9,11,23,23,34,35,0,False
1244,9,12,26,26,47,48,0,False
1245,9,13,31,31,48,49,2,False
1246,9,14,19,19,31,32,0,False
1247,9,15,15,15,23,24,0,False
1248,9,16,39,39,65,66,2,False
1249,9,17,30,30,49,50,0,False
1250,9,18,34,34,50,51,2,False
1251,9,19,36,36,59,60,0,False
1252,9,20,30,30,50,51,2,False
1253,9,21,21,21,30,31,0,False
1254,9,22,12,12,16,17,2,False
1255,9,23,32,32,53,54,2,False
1256,9,24,60,60,97,98,2,False
1257,9,25,27,27,44,45,0,False
1258,9,26,28,28,48,49,2,False
1259,9,27,17,17,25,26,0,False
1260,9,28,40,40,64,65,4,False
1261,9,29,43,43,70,71,4,False
1262,9,30,36,36,57,58,2,False
1263,9,31,42,42,69,70,8,False
1264,9,32,24,24,37,38,4,False
1265,9,33,16,16,29,30,2,False
1266,9,34,51,51,87,87,6,False
1267,9,35,27,27,47,48,0,False
1268,9,36,57,57,94,95,0,False
1269,9,37,46,46,77,78,2,False
1270,9,38,47,47,79,80,6,False
1271,9,39,26,26,41,41,4,False
1272,9,40,54,54,87,88,6,False
1273,9,41,28,28,44,45,0,False
1274,9,42,33,33,55,56,0,False
1275,9,43,13,13,23,24,2,False
1276,9,44,28,28,46,47,2,False
1277,9,45,25,25,44,45,2,False
1278,9,46,24,24,37,38,0,False
1279,9,47,34,34,51,52,2,False
1280,9,48,20,20,32,33,0,False
1281,9,49,24,24,38,39,2,False
1282,9,50,22,22,36,37,0,False
1283,9,51,16,16,27,28,4,False
1284,9,52,27,27,42,43,4,False
1285,9,53,14,14,22,23,0,False
1286,9,54,36,36,57,58,6,False
1287,9,55,28,28,47,48,0,False
1288,9,56,18,18,29,30,0,False
1289,9,57,9,9,16,17,4,False
1290,9,58,21,21,37,38,0,False
1291,9,59,31,31,43,44,6,False
1292,9,60,49,49,75,76,0,False
1293,9,61,41,41,66,66,8,False
1294,9,62,20,20,30,31,2,False
1295,9,63,23,23,35,36,2,False
1296,9,64,24,24,38,39,0,False
1297,9,65,19,19,30,31,0,False
1298,9,66,27,27,42,43,0,False
1299,9,67,33,33,55,56,2,False
1300,9,68,28,28,42,43,0,False
1301,9,69,63,63,103,104,6,False
1302,9,70,41,41,66,67,6,False
1303,9,71,45,45,64,65,0,False
1304,9,72,43,43,63,64,0,False
1305,9,73,20,20,33,33,0,False
1306,9,74,65,65,102,102,4,False
1307,9,75,17,17,25,26,0,False
1308,9,76,12,12,17,18,0,False
1309,9,77,18,18,32,33,4,False
1310,9,78,19,18,28,28,2,False
1311,9,79,32,32,56,56,8,False
1312,9,80,35,35,59,60,0,False
1313,9,81,42,42,67,68,0,False
1314,9,82,14,14,20,21,0,False
1315,9,83,40,40,63,64,2,False
1316,9,84,27,27,41,42,0,False
1317,9,85,27,27,45,46,0,False
1318,9,86,27,27,39,40,0,False
1319,9,87,13,13,20,21,0,False
1320,9,88,27,27,45,46,4,False
1321,9,89,23,23,32,33,0,False
1322,9,90,25,25,45,45,8,False
1323,9,91,35,35,56,57,2,False
1324,9,92,20,20,37,38,4,False
1325,9,93,24,24,40,40,2,False
1326,9,94,45,45,76,77,8,False
1327,9,95,33,33,54,55,2,False
1328,9,96,21,21,34,35,0,False
1329,9,97,27,27,41,42,2,False
1330,9,98,22,22,37,38,0,False
1331,9,99,44,44,67,68,2,False
1332,9,100,52,52,78,79,2,False
1333,9,101,30,30,49,49,2,False
1334,9,102,26,26,42,43,2,False
1335,9,103,20,20,34,35,0,False
1336,9,104,21,21,31,32,2,False
1337,9,105,24,24,42,43,4,False
1338,9,106,22,22,33,34,0,False
1339,9,107,46,46,69,70,4,False
1340,9,108,24,24,38,39,0,False
1341,9,109,37,37,60,61,4,False
1342,9,110,22,22,37,38,6,False
1343,9,111,54,54,94,95,6,False
1344,9,112,45,45,73,74,0,False
1345,9,113,29,29,47,48,2,False
1346,9,114,32,32,48,49,8,False
1347,9,115,18,18,28,29,0,False
1348,9,116,22,22,32,32,0,False
1349,9,117,44,44,73,73,2,False
1350,9,118,39,39,65,66,6,False
1351,9,119,13,13,22,23,4,False
1352,9,120,67,67,111,112,2,False
1353,9,121,25,25,37,38,2,False
1354,9,122,36,36,63,64,2,False
1355,9,123,27,27,48,49,4,False
1356,9,124,34,34,50,51,4,False
1357,9,125,26,26,40,41,4,False
1358,9,126,19,19,32,33,0,False
1359,9,127,31,31,50,51,4,False
1360,9,128,25,25,39,40,0,False
1361,9,129,14,14,22,23,4,False
1362,10,1,8,8,10,11,4,False
1363,10,2,42,42,67,68,4,False
1364,10,3,39,39,62,63,4,False
1365,10,4,44,44,69,70,8,False
1366,10,5,32,32,53,54,4,False
1367,10,6,24,24,36,37,2,False
1368,10,7,29,29,48,49,4,False
1369,10,8,11,11,14,15,0,False
1370,10,9,30,30,47,48,2,False
1371,10,10,24,24,37,38,2,False
1372,10,11,26,26,44,45,4,False
1373,10,12,37,37,60,61,4,False
1374,10,13,30,30,49,50,0,False
1375,10,14,12,12,22,23,0,False
1376,10,15,44,44,70,71,6,False
1377,10,16,20,20,33,34,2,False
1378,10,17,11,11,17,18,4,False
1379,10,18,42,42,64,65,0,False
1380,10,19,22,22,37,38,2,False
1381,10,20,26,26,39,40,0,False
1382,10,21,35,35,54,55,0,False
1383,10,22,57,57,100,101,4,False
1384,10,23,42,42,70,71,2,False
1385,10,24,64,64,105,106,0,False
1386,10,25,21,21,32,33,4,False
1387,10,26,24,24,40,41,2,False
1388,10,27,40,40,65,66,4,False
1389,10,28,30,30,49,50,2,False
1390,10,29,16,16,25,26,0,False
1391,10,30,20,20,30,31,4,False
1392,10,31,37,37,58,59,0,False
1393,10,32,17,17,24,25,2,False
1394,10,33,10,10,20,21,2,False
1395,10,34,21,21,32,33,0,False
1396,10,35,29,29,50,51,6,False
1397,10,36,19,19,32,33,2,False
1398,10,37,29,29,49,50,4,False
1399,10,38,23,23,32,33,2,False
1400,10,39,23,23,40,41,2,False
1401,10,40,14,14,22,23,0,False
1402,10,41,25,25,36,37,0,False
1403,10,42,14,14,22,23,2,False
1404,10,43,18,18,27,28,2,False
1405,10,44,16,16,25,26,0,False
1406,10,45,31,31,50,51,4,False
1407,10,46,22,22,36,37,4,False
1408,10,47,16,16,24,25,0,False
1409,10,48,11,11,15,16,0,False
1410,10,49,25,25,43,44,2,False
1411,10,50,17,17,25,26,0,False
1412,10,51,11,11,20,21,0,False
1413,10,52,16,16,28,29,4,False
1414,10,53,12,12,20,21,0,False
1415,10,54,24,24,40,41,0,False
1416,10,55,25,25,38,39,4,False
1417,10,56,5,5,10,11,2,False
1418,10,57,27,27,42,43,0,False
1419,10,58,13,13,19,20,0,False
1420,10,59,27,27,41,42,4,False
1421,10,60,25,25,43,44,4,False
1422,10,61,51,51,83,84,4,False
1423,10,62,12,12,20,21,2,False
1424,10,63,7,7,11,12,2,False
1425,10,64,22,22,37,38,2,False
1426,10,65,13,13,21,22,0,False
1427,10,66,38,38,59,60,8,False
1428,10,67,20,20,34,35,4,False
1429,10,68,32,32,44,45,2,False
1430,10,69,9,9,17,18,4,False
1431,10,70,22,22,36,37,2,False
1432,10,71,46,46,73,74,4,False
1433,10,72,19,19,33,34,4,False
1434,10,73,28,28,46,47,2,False
1435,10,74,27,27,50,51,2,False
1436,10,75,28,28,40,41,2,False
1437,10,76,16,16,22,23,0,False
1438,10,77,19,19,28,29,0,False
1439,10,78,24,24,37,38,0,False
1440,10,79,8,8,12,13,0,False
1441,10,80,17,17,27,28,0,False
1442,10,81,20,20,33,34,0,False
1443,10,82,9,9,13,14,0,False
1444,10,83,33,33,52,53,4,False
1445,10,84,18,18,24,25,0,False
1446,10,85,14,14,24,25,2,False
1447,10,86,7,7,12,13,0,False
1448,10,87,30,30,48,49,2,False
1449,10,88,47,47,83,84,0,False
1450,10,89,16,16,28,29,2,False
1451,10,90,42,42,74,75,8,False
1452,10,91,6,6,11,12,0,False
1453,10,92,21,21,33,34,0,False
1454,10,93,34,34,57,58,0,False
1455,10,94,32,32,51,52,4,False
1456,10,95,15,15,24,25,2,False
1457,10,96,8,8,16,17,2,False
1458,10,97,10,10,17,18,0,False
1459,10,98,31,31,55,56,4,False
1460,10,99,20,20,35,36,0,False
1461,10,100,16,16,27,28,4,False
