ayah_id,surah_number,ayah_number,mode,issue_type,severity,detail,evidence
89,2,83,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
89,2,83,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
91,2,85,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
91,2,85,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
91,2,85,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:85"", ""word"": ""اُسٰرٰى""}"
91,2,85,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
91,2,85,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
91,2,85,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:85"", ""word"": ""اُسٰرٰى""}"
92,2,86,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
92,2,86,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
93,2,87,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ى"", ""text"": ""ىٓ""}"
93,2,87,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ى"", ""text"": ""ىٓ""}"
95,2,89,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
95,2,89,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
96,2,90,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٖٓ""}"
96,2,90,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٖٓ""}"
99,2,93,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٖٓ""}"
99,2,93,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٖٓ""}"
102,2,96,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
102,2,96,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
103,2,97,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:97"", ""word"": ""وَّبُشْرٰى""}"
103,2,97,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:97"", ""word"": ""وَّبُشْرٰى""}"
105,2,99,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْكَ""}"
105,2,99,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
105,2,99,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْكَ""}"
105,2,99,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
107,2,101,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
107,2,101,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
108,2,102,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٖٓ""}"
108,2,102,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
108,2,102,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:102"", ""word"": ""اشْتَرٰىهُ""}"
108,2,102,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٖٓ""}"
108,2,102,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
108,2,102,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:102"", ""word"": ""اشْتَرٰىهُ""}"
110,2,104,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
110,2,104,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اَلِيْمٌ""}"
110,2,104,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
110,2,104,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اَلِيْمٌ""}"
111,2,105,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
111,2,105,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
112,2,106,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""اَلَمْ""}"
112,2,106,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""اَلَمْ""}"
113,2,107,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""اَلَمْ""}"
113,2,107,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""اَلَمْ""}"
117,2,111,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
117,2,111,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:111"", ""word"": ""نَصٰرٰى""}"
117,2,111,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
117,2,111,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:111"", ""word"": ""نَصٰرٰى""}"
118,2,112,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٗٓ""}"
118,2,112,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٗٓ""}"
119,2,113,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
119,2,113,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:113"", ""word"": ""النَّصٰرٰى""}"
119,2,113,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:113"", ""word"": ""النَّصٰرٰى""}"
119,2,113,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
119,2,113,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:113"", ""word"": ""النَّصٰرٰى""}"
119,2,113,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:113"", ""word"": ""النَّصٰرٰى""}"
120,2,114,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
120,2,114,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
124,2,118,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
124,2,118,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
124,2,118,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
124,2,118,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
126,2,120,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْ""}"
126,2,120,ayah_stop,lam_jalalah_preceding_vowel_unresolved,warning,Vokal terucap sebelum lafz Allah tidak dapat ditentukan secara aman.,"{""predecessor"": ""ى"", ""reading_mode"": ""ayah_stop"", ""word"": ""اللّٰهِ""}"
126,2,120,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:120"", ""word"": ""النَّصٰرٰى""}"
126,2,120,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْ""}"
126,2,120,wasl,lam_jalalah_preceding_vowel_unresolved,warning,Vokal terucap sebelum lafz Allah tidak dapat ditentukan secara aman.,"{""predecessor"": ""ى"", ""reading_mode"": ""wasl"", ""word"": ""اللّٰهِ""}"
126,2,120,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:120"", ""word"": ""النَّصٰرٰى""}"
127,2,121,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""اَلَّذِيْنَ""}"
127,2,121,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""اَلَّذِيْنَ""}"
128,2,122,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""تِ"", ""word"": ""الَّتِيْٓ""}"
128,2,122,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""تِ"", ""word"": ""الَّتِيْٓ""}"
130,2,124,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:124"", ""word"": ""اِبْرٰهٖمَ""}"
130,2,124,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:124"", ""word"": ""اِبْرٰهٖمَ""}"
131,2,125,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
131,2,125,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:125"", ""word"": ""اِبْرٰهٖمَ""}"
131,2,125,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:125"", ""word"": ""اِبْرٰهٖمَ""}"
131,2,125,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
131,2,125,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:125"", ""word"": ""اِبْرٰهٖمَ""}"
131,2,125,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:125"", ""word"": ""اِبْرٰهٖمَ""}"
132,2,126,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٗٓ""}"
132,2,126,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
132,2,126,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:126"", ""word"": ""اِبْرٰهٖمُ""}"
132,2,126,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:126"", ""word"": ""الثَّمَرٰتِ""}"
132,2,126,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٗٓ""}"
132,2,126,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
132,2,126,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:126"", ""word"": ""اِبْرٰهٖمُ""}"
132,2,126,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:126"", ""word"": ""الثَّمَرٰتِ""}"
133,2,127,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:127"", ""word"": ""اِبْرٰهٖمُ""}"
133,2,127,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:127"", ""word"": ""اِبْرٰهٖمُ""}"
136,2,130,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
136,2,130,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:130"", ""word"": ""اِبْرٰهٖمَ""}"
136,2,130,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
136,2,130,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:130"", ""word"": ""اِبْرٰهٖمَ""}"
137,2,131,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٗٓ""}"
137,2,131,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٗٓ""}"
138,2,132,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
138,2,132,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:132"", ""word"": ""اِبْرٰهٖمُ""}"
138,2,132,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
138,2,132,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""2:132"", ""word"": ""اِبْرٰهٖمُ""}"
139,2,133,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اِلٰهَكَ""}"
139,2,133,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""وَاِلٰهَ""}"
139,2,133,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هً"", ""word"": ""اِلٰهًا""}"
